Year,Month,Timestamp,Day of Week,Hour of Day,Route ID,Direction,Borough,Route Type,Stop Order,Timepoint Stop ID,Timepoint Stop Name,Timepoint Stop Latitude,Timepoint Stop Longitude,Next Timepoint Stop ID,Next Timepoint Stop Name,Next Timepoint Stop Latitude,Next Timepoint Stop Longitude,Road Distance,Average Travel Time,Average Road Speed,Bus Trip Count,Timepoint Stop Georeference,Next Timepoint Stop Georeference
2023,4,04/01/2023 01:00:00 PM,Wednesday,13,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,5.930952,13.960659266842823,35,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,4,04/01/2023 08:00:00 PM,Wednesday,20,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,5.772222,14.344563778137411,39,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,4,04/01/2023 04:00:00 PM,Wednesday,16,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,7.650372,10.823005002981988,45,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,4,04/01/2023 05:00:00 PM,Wednesday,17,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,7.898334,10.48322342407905,40,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,4,04/01/2023 10:00:00 AM,Wednesday,10,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.223188,13.305077161273335,46,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,4,04/01/2023 07:00:00 AM,Wednesday,7,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,5.737878,14.43041909530398,44,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,4,04/01/2023 11:00:00 PM,Wednesday,23,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,5.297634,15.629626393682138,7,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,4,04/01/2023 06:00:00 PM,Wednesday,18,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.554628,12.632291982918941,54,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,4,04/01/2023 10:00:00 PM,Wednesday,22,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,5.281818,15.676417267398062,22,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,4,04/01/2023 09:00:00 PM,Wednesday,21,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,5.936934,13.946586159228712,37,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,4,04/01/2023 12:00:00 PM,Wednesday,12,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,7.418574,11.161175930404173,35,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,4,04/01/2023 02:00:00 PM,Wednesday,14,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.302706,13.137220142605475,37,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,4,04/01/2023 07:00:00 PM,Wednesday,19,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.667092,12.419204215606799,39,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,10,10/01/2023 06:00:00 PM,Wednesday,18,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,8.311998,9.961502402454512,50,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,10,10/01/2023 07:00:00 PM,Wednesday,19,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.943806,11.924291856301172,35,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,10,10/01/2023 10:00:00 AM,Wednesday,10,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.715182,12.33026526153267,45,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,10,10/01/2023 08:00:00 AM,Wednesday,8,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,7.818954,10.589651602267852,51,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,10,10/01/2023 06:00:00 AM,Wednesday,6,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,5.918748,13.992819429778246,24,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,10,10/01/2023 05:00:00 AM,Wednesday,5,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.381,4.683336,17.692520394120855,12,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,10,10/01/2023 08:00:00 PM,Wednesday,20,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,5.794284,14.289940828402367,35,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,10,10/01/2023 02:00:00 PM,Wednesday,14,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,7.764138,10.664413573171014,33,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,10,10/01/2023 11:00:00 AM,Wednesday,11,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.265194,13.215866475808374,34,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,10,10/01/2023 03:00:00 PM,Wednesday,15,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,10.687722,7.747209327852768,38,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,10,10/01/2023 04:00:00 PM,Wednesday,16,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,9.942504,8.3278845031044,40,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,10,10/01/2023 09:00:00 AM,Wednesday,9,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.535878,12.668540444727695,59,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,10,10/01/2023 07:00:00 AM,Wednesday,7,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,7.650834,10.822349563459353,40,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,10,10/01/2023 10:00:00 PM,Wednesday,22,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.174168,13.41072031602654,20,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,10,10/01/2023 12:00:00 PM,Wednesday,12,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.860814,12.068542514312778,37,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,10,10/01/2023 01:00:00 PM,Wednesday,13,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.590352,12.563822372851792,38,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,10,10/01/2023 05:00:00 PM,Wednesday,17,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,9.148752,9.050417712847953,40,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,10,10/01/2023 09:00:00 PM,Wednesday,21,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,5.960358,13.891779608793772,37,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,5,05/01/2023 01:00:00 PM,Tuesday,13,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.543648,12.65348849648132,42,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,5,05/01/2023 06:00:00 AM,Tuesday,6,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,5.209614,15.897674418604653,26,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,5,05/01/2023 11:00:00 AM,Tuesday,11,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.870936,12.050755579240098,39,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,5,05/01/2023 12:00:00 PM,Tuesday,12,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.339918,13.060099788494169,43,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,5,05/01/2023 02:00:00 PM,Tuesday,14,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,7.28442,11.366725147643875,46,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,5,05/01/2023 08:00:00 AM,Tuesday,8,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.466392,12.804673520259913,60,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,5,05/01/2023 04:00:00 PM,Tuesday,16,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,8.065434,10.266035238455254,54,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,5,05/01/2023 09:00:00 PM,Tuesday,21,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,5.496594,15.063880080400237,44,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,5,05/01/2023 03:00:00 PM,Tuesday,15,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,8.358336,9.906280258653108,44,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,5,05/01/2023 11:00:00 PM,Tuesday,23,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.554166,12.633183390567908,8,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,5,05/01/2023 09:00:00 AM,Tuesday,9,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.925776,11.955336249896325,75,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,5,05/01/2023 07:00:00 PM,Tuesday,19,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.79932,12.177688357071,49,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,5,05/01/2023 07:00:00 AM,Tuesday,7,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.231636,13.287034876263466,59,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,5,05/01/2023 10:00:00 AM,Tuesday,10,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.587034,12.570144086035649,54,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,5,05/01/2023 10:00:00 PM,Tuesday,22,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,5.688666,14.555254700081592,25,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,5,05/01/2023 08:00:00 PM,Tuesday,20,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,5.460606,15.163149949618488,44,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,5,05/01/2023 05:00:00 PM,Tuesday,17,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.985416,11.853266439204678,48,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,5,05/01/2023 06:00:00 PM,Tuesday,18,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.234198,13.281585373927902,58,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,5,05/01/2023 05:00:00 AM,Tuesday,5,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.381,4.324998,19.1584036513337,12,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,6,06/01/2023 10:00:00 AM,Tuesday,10,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.790428,12.193638590403344,47,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,6,06/01/2023 09:00:00 PM,Tuesday,21,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.723228,12.315507398093501,33,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,6,06/01/2023 05:00:00 PM,Tuesday,17,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.76713,12.235615393822785,36,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,6,06/01/2023 05:00:00 AM,Tuesday,5,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.381,5.237502,15.820525059665869,12,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,6,06/01/2023 06:00:00 AM,Tuesday,6,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,4.878984,16.97448186847089,23,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,6,06/01/2023 11:00:00 AM,Tuesday,11,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,7.173738,11.542099516519345,33,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,6,06/01/2023 02:00:00 PM,Tuesday,14,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.855558,12.077794362422942,33,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,6,06/01/2023 06:00:00 PM,Tuesday,18,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,7.262766,11.400616540280241,47,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,6,06/01/2023 11:00:00 PM,Tuesday,23,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,7.142862,11.591990726407419,7,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,6,06/01/2023 08:00:00 AM,Tuesday,8,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,5.98365,13.8377116806633,53,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,6,06/01/2023 12:00:00 PM,Tuesday,12,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.639582,12.470665977617186,32,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,6,06/01/2023 07:00:00 PM,Tuesday,19,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.532926,12.674259872952753,41,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,6,06/01/2023 08:00:00 PM,Tuesday,20,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,5.94381,13.93046075503674,35,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,6,06/01/2023 09:00:00 AM,Tuesday,9,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,5.846328,14.162736486997746,59,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,6,06/01/2023 07:00:00 AM,Tuesday,7,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,5.657958,14.63426273273647,44,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,6,06/01/2023 03:00:00 PM,Tuesday,15,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,7.029282,11.779299392371781,37,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,6,06/01/2023 10:00:00 PM,Tuesday,22,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.6,12.545454545454543,19,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,6,06/01/2023 01:00:00 PM,Tuesday,13,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.662964,12.426903144696878,36,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,6,06/01/2023 04:00:00 PM,Tuesday,16,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,7.418994,11.160546358961087,43,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,11,11/01/2023 10:00:00 AM,Wednesday,10,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.879486,12.035781290934821,52,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,11,11/01/2023 04:00:00 PM,Wednesday,16,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,9.370062,8.836654233056201,54,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,11,11/01/2023 03:00:00 PM,Wednesday,15,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,9.687984,8.546668786770551,43,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,11,11/01/2023 07:00:00 PM,Wednesday,19,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.574818,12.59350832023284,45,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,11,11/01/2023 10:00:00 PM,Wednesday,22,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.1197,13.530081033420101,22,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,11,11/01/2023 05:00:00 PM,Wednesday,17,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,8.616666,9.609284332688587,45,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,11,11/01/2023 02:00:00 PM,Wednesday,14,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,8.005188,10.343294097660015,45,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,11,11/01/2023 08:00:00 PM,Wednesday,20,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,5.746344,14.409166858305019,41,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,11,11/01/2023 11:00:00 PM,Wednesday,23,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,7.699992,10.753260718520412,6,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,11,11/01/2023 05:00:00 AM,Wednesday,5,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.381,4.707144,17.60302421667726,14,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,11,11/01/2023 09:00:00 AM,Wednesday,9,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.879732,12.035356511490864,74,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,11,11/01/2023 11:00:00 AM,Wednesday,11,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,6.960252,11.896117847160745,39,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,11,11/01/2023 06:00:00 AM,Wednesday,6,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,5.401788,15.332233432361445,28,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,11,11/01/2023 07:00:00 AM,Wednesday,7,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,7.117878,11.63267952259115,55,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,11,11/01/2023 12:00:00 PM,Wednesday,12,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,7.050774,11.743390879378909,43,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
2023,11,11/01/2023 09:00:00 PM,Wednesday,21,BX12+,E,Bronx,SBS,14,902212,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,902058,Parking Ramp/Access RD,40.865666,-73.827623,1.38,5.987304,13.829265359646792,42,POINT (-73.826752 40.853265),POINT (-73.827623 40.865666)
